Biome,Log-OC,Log-SMC
Temperate Coniferous Forest,2.839896846,0.963748487
Temperate Coniferous Forest,2.812913357,0.964461675
Temperate Coniferous Forest,2.632023215,0.97114326
Temperate Coniferous Forest,2.748833818,0.971550289
Temperate Coniferous Forest,1.925753972,0.983420076
Temperate Coniferous Forest,2.507084478,0.990592531
Temperate Coniferous Forest,2.639201799,0.990592531
Temperate Coniferous Forest,2.632023215,1.003091077
Temperate Coniferous Forest,2.793391217,1.003091077
Temperate Coniferous Forest,2.397940009,1.006160309
Temperate Coniferous Forest,2.756961951,1.006160309
Temperate Coniferous Forest,2.032848912,1.007820906
Temperate Coniferous Forest,2.793391217,1.009208002
Temperate Coniferous Forest,2.006160309,1.010911464
Temperate Coniferous Forest,1.964461675,1.010956839
Temperate Coniferous Forest,2.632023215,1.015239967
Temperate Coniferous Forest,2.301029996,1.01822482
Temperate Coniferous Forest,2.823908741,1.022565828
Temperate Coniferous Forest,1.521475531,1.023186059
Temperate Coniferous Forest,1.929418926,1.026328939
Temperate Coniferous Forest,3.315270435,1.03809005
Temperate Coniferous Forest,2.632023215,1.041392685
Temperate Coniferous Forest,3.020154032,1.045942027
Temperate Coniferous Forest,2.285235728,1.063386979
Temperate Coniferous Forest,3.414973348,1.06694679
Temperate Coniferous Forest,2.812913357,1.081758669
Temperate Coniferous Forest,2.632023215,1.086868075
Temperate Coniferous Forest,2.285235728,1.091918067
Temperate Coniferous Forest,2.433655561,1.094421213
Temperate Coniferous Forest,3.417748402,1.101804335
Temperate Coniferous Forest,2.875061263,1.102662342
Temperate Coniferous Forest,2.793391217,1.111550539
Temperate Coniferous Forest,2.962211439,1.113943352
Temperate Coniferous Forest,3.720159303,1.122215878
Temperate Coniferous Forest,2.397940009,1.134905332
Temperate Coniferous Forest,2.803261971,1.139429273
Temperate Coniferous Forest,2.791222659,1.139879086
Temperate Coniferous Forest,2.793391217,1.146128036
Temperate Coniferous Forest,3.877467333,1.156347201
Temperate Coniferous Forest,2.793391217,1.165625825
Temperate Coniferous Forest,3.176091259,1.182081623
Temperate Coniferous Forest,2.946534138,1.191031609
Temperate Coniferous Forest,2.860338007,1.194791758
Temperate Coniferous Forest,3.08517161,1.201852121
Temperate Coniferous Forest,3.877467333,1.208620484
Temperate Coniferous Forest,2.466655821,1.23768733
Temperate Coniferous Forest,2.746893557,1.25068424
Temperate Coniferous Forest,3.877467333,1.263241435
Temperate Coniferous Forest,3.339120045,1.263399331
Temperate Coniferous Forest,3.489020478,1.265211028
Temperate Coniferous Forest,2.793391217,1.272173256
Temperate Coniferous Forest,2.578147834,1.275475891
Temperate Coniferous Forest,3.301029996,1.290034611
Temperate Coniferous Forest,3.877467333,1.2955671
Temperate Coniferous Forest,3.852784869,1.302835797
Temperate Coniferous Forest,3.017728767,1.309984838
Temperate Coniferous Forest,2.793391217,1.313264452
Temperate Coniferous Forest,3.243038049,1.314393957
Temperate Coniferous Forest,3.070037867,1.320457869
Temperate Coniferous Forest,2.969260558,1.35545152
Temperate Coniferous Forest,3.877467333,1.358569317
Temperate Coniferous Forest,3.491361694,1.366422957
Temperate Coniferous Forest,3.726319612,1.371067862
Temperate Coniferous Forest,3.877467333,1.389166084
Temperate Coniferous Forest,2.788370416,1.397940009
Temperate Coniferous Forest,3.720159303,1.402261382
Temperate Coniferous Forest,2.943777076,1.402875226
Temperate Coniferous Forest,3.716698771,1.403692338
Temperate Coniferous Forest,2.767685817,1.40654018
Temperate Coniferous Forest,2.772950057,1.418538029
Temperate Coniferous Forest,3.5261238,1.424609437
Temperate Coniferous Forest,3.322219295,1.431363764
Temperate Coniferous Forest,3.716698771,1.431363764
Temperate Coniferous Forest,3.383216752,1.434036354
Temperate Coniferous Forest,3.452297671,1.434036354
Temperate Coniferous Forest,3.636822098,1.441956838
Temperate Coniferous Forest,3.500602351,1.442610404
Temperate Coniferous Forest,3.156347201,1.444942139
Temperate Coniferous Forest,3.879860146,1.450890323
Temperate Coniferous Forest,2.723103684,1.455931956
Temperate Coniferous Forest,3.372605189,1.456112874
Temperate Coniferous Forest,3.099220095,1.45800798
Temperate Coniferous Forest,3.210853365,1.463644181
Temperate Coniferous Forest,3.720159303,1.477121255
Temperate Coniferous Forest,3.834632606,1.477121255
Temperate Coniferous Forest,3.913813852,1.478325956
Temperate Coniferous Forest,3.906694111,1.485484818
Temperate Coniferous Forest,3.19266036,1.487126587
Temperate Coniferous Forest,3.199572355,1.491361694
Temperate Coniferous Forest,3.091959905,1.500144958
Temperate Coniferous Forest,3.801632346,1.500602351
Temperate Coniferous Forest,3.834632606,1.507406059
Temperate Coniferous Forest,3.352182518,1.511883361
Temperate Coniferous Forest,3.425968732,1.511883361
Temperate Coniferous Forest,3.665111737,1.515211304
Temperate Coniferous Forest,3.716698771,1.515211304
Temperate Coniferous Forest,3.515211304,1.51741585
Temperate Coniferous Forest,3.716698771,1.52179165
Temperate Coniferous Forest,3.913813852,1.52179165
Temperate Coniferous Forest,4.036429266,1.525044807
Temperate Coniferous Forest,3.913813852,1.530413163
Temperate Coniferous Forest,3.716698771,1.543032777
Temperate Coniferous Forest,2.812913357,1.552841969
Temperate Coniferous Forest,3.877467333,1.560305243
Temperate Coniferous Forest,3.592916612,1.56722248
Temperate Coniferous Forest,3.716698771,1.56722248
Temperate Coniferous Forest,2.947293649,1.570709688
Temperate Coniferous Forest,3.158864857,1.574031268
Temperate Coniferous Forest,3.653212514,1.609238576
Temperate Coniferous Forest,3.784141614,1.611014834
Temperate Coniferous Forest,3.234685974,1.611900246
Temperate Coniferous Forest,2.788370416,1.613539809
Temperate Coniferous Forest,3.716698771,1.613665673
Temperate Coniferous Forest,3.716698771,1.617175143
Temperate Coniferous Forest,3.900822126,1.6189193
Temperate Coniferous Forest,3.807309479,1.619788758
Temperate Coniferous Forest,3.309984838,1.621738699
Temperate Coniferous Forest,3.716698771,1.622386739
Temperate Coniferous Forest,3.807309479,1.62324929
Temperate Coniferous Forest,3.852784869,1.625826713
Temperate Coniferous Forest,3.691670766,1.635986112
Temperate Coniferous Forest,3.823908741,1.636822098
Temperate Coniferous Forest,3.698970004,1.641804498
Temperate Coniferous Forest,3.268343914,1.643428
Temperate Coniferous Forest,4.120025233,1.653212514
Temperate Coniferous Forest,4.075242727,1.668230562
Temperate Coniferous Forest,3.611900246,1.683497318
Temperate Coniferous Forest,3.183269844,1.683947131
Temperate Coniferous Forest,3.893946608,1.684246748
Temperate Coniferous Forest,3.698970004,1.688345653
Temperate Coniferous Forest,4.055951405,1.69019608
Temperate Coniferous Forest,3.601154267,1.690417602
Temperate Coniferous Forest,3.740362689,1.696065014
Temperate Coniferous Forest,3.483111618,1.713910354
Temperate Coniferous Forest,3.608347715,1.716698771
Temperate Coniferous Forest,4.075242727,1.722908012
Temperate Coniferous Forest,3.919513912,1.738384124
Temperate Coniferous Forest,3.913813852,1.75076545
Temperate Coniferous Forest,3.664328519,1.755239458
Temperate Coniferous Forest,3.665111737,1.755239458
Temperate Coniferous Forest,3.645094624,1.757775491
Temperate Coniferous Forest,3.698970004,1.758407192
Temperate Coniferous Forest,3.383216752,1.759037976
Temperate Coniferous Forest,3.746893557,1.762178224
Temperate Coniferous Forest,3.906694111,1.767155866
Temperate Coniferous Forest,3.479527324,1.768391413
Temperate Coniferous Forest,3.900822126,1.772688355
Temperate Coniferous Forest,3.752048448,1.773298748
Temperate Coniferous Forest,4.047923552,1.773908284
Temperate Coniferous Forest,4.120025233,1.774516966
Temperate Coniferous Forest,3.893484346,1.779716711
Temperate Coniferous Forest,3.815688411,1.779957051
Temperate Coniferous Forest,3.047923552,1.781922839
Temperate Coniferous Forest,3.156347201,1.798765706
Temperate Coniferous Forest,3.919513912,1.798765706
Temperate Coniferous Forest,3.322219295,1.799340549
Temperate Coniferous Forest,3.561300191,1.807873132
Temperate Coniferous Forest,3.51851394,1.812356212
Temperate Coniferous Forest,4.036429266,1.818445845
Temperate Coniferous Forest,3.834632606,1.825534299
Temperate Coniferous Forest,4.120025233,1.826614634
Temperate Coniferous Forest,3.742332282,1.828230115
Temperate Coniferous Forest,3.612783857,1.836218589
Temperate Coniferous Forest,3.869720515,1.846130845
Temperate Coniferous Forest,4.120025233,1.854306042
Temperate Coniferous Forest,3.698970004,1.865301426
Temperate Coniferous Forest,3.913813852,1.865301426
Temperate Coniferous Forest,3.619788758,1.866287339
Temperate Coniferous Forest,3.573065095,1.872641789
Temperate Coniferous Forest,3.913813852,1.876506504
Temperate Coniferous Forest,3.653212514,1.88318809
Temperate Coniferous Forest,4.120025233,1.884134265
Temperate Coniferous Forest,3.815688411,1.892558345
Temperate Coniferous Forest,3.875061263,1.906245228
Temperate Coniferous Forest,4.345700391,1.91204483
Temperate Coniferous Forest,3.85023768,1.919949295
Temperate Coniferous Forest,3.89116563,1.925999266
Temperate Coniferous Forest,3.916453949,1.942008053
Temperate Coniferous Forest,4.120025233,1.946534138
Temperate Coniferous Forest,4.120025233,1.947760382
Temperate Coniferous Forest,4.353788045,1.954242509
Temperate Coniferous Forest,4.39064077,1.962211439
Temperate Coniferous Forest,3.913813852,1.966532813
Temperate Coniferous Forest,3.913813852,1.975814615
Temperate Coniferous Forest,4.120025233,1.976579219
Temperate Coniferous Forest,3.919513912,1.996730515
Temperate Coniferous Forest,3.798765706,1.997459198
Temperate Coniferous Forest,4.036096345,2.011076807
Temperate Coniferous Forest,4.120025233,2.01494035
Temperate Coniferous Forest,3.816793486,2.031408464
Temperate Coniferous Forest,3.199572355,2.033423755
Temperate Coniferous Forest,2.933655979,2.051474103
Temperate Coniferous Forest,4.047923552,2.055951405
Temperate Coniferous Forest,3.973897197,2.06694679
Temperate Coniferous Forest,4.055951405,2.081287285
Temperate Coniferous Forest,4.120025233,2.108621393
Temperate Coniferous Forest,3.86923172,2.138302698
Temperate Coniferous Forest,4.024622475,2.157356015
Temperate Coniferous Forest,4.234685974,2.176091259
Temperate Coniferous Forest,3.265211028,2.179934598
Temperate Coniferous Forest,4.036096345,2.185542155
Temperate Coniferous Forest,4.023938007,2.198427968
Temperate Coniferous Forest,4.183269844,2.199572355
Temperate Coniferous Forest,4.508529719,2.231087121
Temperate Coniferous Forest,4.22184875,2.263241435
Temperate Coniferous Forest,4.257278488,2.263241435
Temperate Coniferous Forest,4.424609437,2.274927193
Temperate Coniferous Forest,4.320492475,2.320492475
Temperate Coniferous Forest,4.539912085,2.337043071
Temperate Coniferous Forest,4.229383168,2.413020205
Temperate Coniferous Forest,4.340774502,2.417748402
Temperate Coniferous Forest,4.639320443,2.43827858
Temperate Coniferous Forest,4.622386739,2.785981973
Temperate Coniferous Forest,3.963787827,2.842505229
Temperate Coniferous Forest,3.971585065,2.886960487
Temperate Coniferous Forest,4.015988105,2.886960487
Temperate Coniferous Forest,3.961421094,3.010723865
Tropical/Subtropical Forest,0.888849548,-0.889301703
Tropical/Subtropical Forest,1.027152246,-0.792391689
Tropical/Subtropical Forest,0.622581658,-0.767085824
Tropical/Subtropical Forest,0.622581658,-0.491361694
Tropical/Subtropical Forest,0.888849548,-0.449969009
Tropical/Subtropical Forest,1.157193462,-0.427278258
Tropical/Subtropical Forest,1.255272505,-0.397940009
Tropical/Subtropical Forest,0.622581658,-0.387557973
Tropical/Subtropical Forest,0.696159027,-0.332999202
Tropical/Subtropical Forest,0.684729565,-0.318175425
Tropical/Subtropical Forest,0.704537959,-0.318175425
Tropical/Subtropical Forest,1.152090983,-0.306670263
Tropical/Subtropical Forest,0.71003543,-0.279174089
Tropical/Subtropical Forest,0.622581658,-0.268645223
Tropical/Subtropical Forest,0.654766342,-0.268645223
Tropical/Subtropical Forest,1.587819552,-0.26760624
Tropical/Subtropical Forest,0.736525011,-0.263474989
Tropical/Subtropical Forest,1.129398796,-0.262448288
Tropical/Subtropical Forest,0.923611654,-0.260912772
Tropical/Subtropical Forest,0.766316881,-0.253315591
Tropical/Subtropical Forest,1.100036857,-0.227725625
Tropical/Subtropical Forest,1.255272505,-0.22184875
Tropical/Subtropical Forest,1.530199698,-0.22184875
Tropical/Subtropical Forest,1.161965972,-0.215820005
Tropical/Subtropical Forest,1.684729565,-0.21489989
Tropical/Subtropical Forest,0.888849548,-0.212608093
Tropical/Subtropical Forest,1.027152246,-0.212608093
Tropical/Subtropical Forest,1.354192298,-0.211238798
Tropical/Subtropical Forest,0.654766342,-0.190331698
Tropical/Subtropical Forest,0.550030991,-0.183865656
Tropical/Subtropical Forest,1.256826333,-0.165230737
Tropical/Subtropical Forest,0.550030991,-0.15490196
Tropical/Subtropical Forest,1.530199698,-0.15490196
Tropical/Subtropical Forest,1.734685557,-0.146128036
Tropical/Subtropical Forest,1.207413952,-0.142278525
Tropical/Subtropical Forest,1.372980389,-0.137061131
Tropical/Subtropical Forest,1.256826333,-0.121033686
Tropical/Subtropical Forest,1.191955568,-0.096035301
Tropical/Subtropical Forest,1.224307449,-0.090133526
Tropical/Subtropical Forest,1.712758289,-0.081428571
Tropical/Subtropical Forest,1.064940807,-0.076388346
Tropical/Subtropical Forest,1.763910811,-0.056952486
Tropical/Subtropical Forest,1.027152246,-0.044203662
Tropical/Subtropical Forest,1.067346877,-0.044203662
Tropical/Subtropical Forest,1.94000207,-0.034085508
Tropical/Subtropical Forest,1.232914176,-0.014240439
Tropical/Subtropical Forest,1.213248578,0
Tropical/Subtropical Forest,1.321551663,0
Tropical/Subtropical Forest,1.328182242,0
Tropical/Subtropical Forest,1.751499056,0
Tropical/Subtropical Forest,1.756961951,0
Tropical/Subtropical Forest,1.389451898,0.003488328
Tropical/Subtropical Forest,2.091918067,0.029963223
Tropical/Subtropical Forest,1.417174876,0.036268207
Tropical/Subtropical Forest,1.389451898,0.038581708
Tropical/Subtropical Forest,1.866709189,0.049771617
Tropical/Subtropical Forest,1.256826333,0.064940807
Tropical/Subtropical Forest,1.382539904,0.064940807
Tropical/Subtropical Forest,2,0.075075798
Tropical/Subtropical Forest,1.31386722,0.079181246
Tropical/Subtropical Forest,1.463216567,0.097693837
Tropical/Subtropical Forest,1.282278499,0.133847832
Tropical/Subtropical Forest,1.427716399,0.142106762
Tropical/Subtropical Forest,1.389451898,0.154551581
Tropical/Subtropical Forest,1.808114474,0.176091259
Tropical/Subtropical Forest,1.906950408,0.176091259
Tropical/Subtropical Forest,1.899194943,0.196294645
Tropical/Subtropical Forest,1.97114326,0.196294645
Tropical/Subtropical Forest,1.508203794,0.216208482
Tropical/Subtropical Forest,1.330993219,0.239478238
Tropical/Subtropical Forest,2.15490196,0.241261791
Tropical/Subtropical Forest,1.957675685,0.243038049
Tropical/Subtropical Forest,0.854991281,0.256826333
Tropical/Subtropical Forest,1.918329954,0.270512472
Tropical/Subtropical Forest,1.330993219,0.296351733
Tropical/Subtropical Forest,2.153852396,0.315220398
Tropical/Subtropical Forest,2.22184875,0.347330015
Tropical/Subtropical Forest,2.317946238,0.347330015
Tropical/Subtropical Forest,2.268845312,0.349970956
Tropical/Subtropical Forest,1.734685557,0.359021943
Tropical/Subtropical Forest,2.071355909,0.359021943
Tropical/Subtropical Forest,2.01822482,0.372385904
Tropical/Subtropical Forest,1.97114326,0.375010048
Tropical/Subtropical Forest,2.259322321,0.383173962
Tropical/Subtropical Forest,2.251811973,0.388912778
Tropical/Subtropical Forest,1.853871964,0.405321962
Tropical/Subtropical Forest,1.455931956,0.408966413
Tropical/Subtropical Forest,1.740362689,0.410174465
Tropical/Subtropical Forest,1.980976763,0.410174465
Tropical/Subtropical Forest,2.431174209,0.417945943
Tropical/Subtropical Forest,1.980976763,0.429059809
Tropical/Subtropical Forest,2.330993219,0.431248856
Tropical/Subtropical Forest,2.029963223,0.433655561
Tropical/Subtropical Forest,2.466655821,0.434112473
Tropical/Subtropical Forest,2.726998728,0.45484486
Tropical/Subtropical Forest,0.966520203,0.486361911
Tropical/Subtropical Forest,2.477121255,0.490861066
Tropical/Subtropical Forest,1.967815317,0.491361694
Tropical/Subtropical Forest,2.199572355,0.497160104
Tropical/Subtropical Forest,2.049771617,0.497324641
Tropical/Subtropical Forest,2.234083206,0.497324641
Tropical/Subtropical Forest,1.808114474,0.499294234
Tropical/Subtropical Forest,2.466655821,0.50660166
Tropical/Subtropical Forest,1.455931956,0.512836807
Tropical/Subtropical Forest,1.808114474,0.512836807
Tropical/Subtropical Forest,2.455931956,0.527721942
Tropical/Subtropical Forest,2.091918067,0.535113202
Tropical/Subtropical Forest,1.734685557,0.552841969
Tropical/Subtropical Forest,2.132625565,0.552841969
Tropical/Subtropical Forest,1.967815317,0.563989329
Tropical/Subtropical Forest,2.653212514,0.575668845
Tropical/Subtropical Forest,2.507084478,0.581006388
Tropical/Subtropical Forest,2.466655821,0.590268467
Tropical/Subtropical Forest,2.084320886,0.592652523
Tropical/Subtropical Forest,2.2155998,0.594234654
Tropical/Subtropical Forest,1.632023215,0.598946756
Tropical/Subtropical Forest,2.455931956,0.615047777
Tropical/Subtropical Forest,1.967815317,0.62176958
Tropical/Subtropical Forest,2.600876627,0.622065926
Tropical/Subtropical Forest,2.611014834,0.652971172
Tropical/Subtropical Forest,2.937852093,0.666673949
Tropical/Subtropical Forest,2.206054482,0.666785321
Tropical/Subtropical Forest,1.853871964,0.670775804
Tropical/Subtropical Forest,1.967815317,0.6734159
Tropical/Subtropical Forest,2.132625565,0.6734159
Tropical/Subtropical Forest,2.602059991,0.683497318
Tropical/Subtropical Forest,2.084320886,0.686380877
Tropical/Subtropical Forest,1.632023215,0.692721055
Tropical/Subtropical Forest,2.091918067,0.692721055
Tropical/Subtropical Forest,2.23768733,0.692721055
Tropical/Subtropical Forest,2.516629796,0.692846919
Tropical/Subtropical Forest,2.48734042,0.698970004
Tropical/Subtropical Forest,2.552841969,0.699404082
Tropical/Subtropical Forest,2.516629796,0.702122679
Tropical/Subtropical Forest,2.230448921,0.705130313
Tropical/Subtropical Forest,2.084320886,0.709996409
Tropical/Subtropical Forest,1.93305321,0.713010262
Tropical/Subtropical Forest,2.675643828,0.713070326
Tropical/Subtropical Forest,2.132625565,0.713610531
Tropical/Subtropical Forest,2.057991947,0.720749779
Tropical/Subtropical Forest,2.6734159,0.723807375
Tropical/Subtropical Forest,2.733732111,0.73506635
Tropical/Subtropical Forest,2.772077103,0.75185624
Tropical/Subtropical Forest,1.903089987,0.756961951
Tropical/Subtropical Forest,2.425580796,0.762356983
Tropical/Subtropical Forest,2.285235728,0.767685817
Tropical/Subtropical Forest,2.158147015,0.772950057
Tropical/Subtropical Forest,1.853871964,0.784311559
Tropical/Subtropical Forest,2.212029065,0.788370416
Tropical/Subtropical Forest,2.765916794,0.796458691
Tropical/Subtropical Forest,2.476085987,0.798354636
Tropical/Subtropical Forest,2.552841969,0.801452714
Tropical/Subtropical Forest,2.48734042,0.826999818
Tropical/Subtropical Forest,1.013788284,0.834974167
Tropical/Subtropical Forest,2.246568918,0.836143197
Tropical/Subtropical Forest,2.466655821,0.84509804
Tropical/Subtropical Forest,2.516629796,0.853785097
Tropical/Subtropical Forest,2.571542467,0.853871964
Tropical/Subtropical Forest,1.895264649,0.853871964
Tropical/Subtropical Forest,2.48734042,0.858193338
Tropical/Subtropical Forest,2.356299084,0.866709189
Tropical/Subtropical Forest,2.268845312,0.870905304
Tropical/Subtropical Forest,1.467202189,0.872250286
Tropical/Subtropical Forest,2.15490196,0.873403649
Tropical/Subtropical Forest,2.790050474,0.90579588
Tropical/Subtropical Forest,2.057991947,0.913435382
Tropical/Subtropical Forest,2.234083206,0.926856709
Tropical/Subtropical Forest,2.977723605,0.933655979
Tropical/Subtropical Forest,2.316269962,0.936657335
Tropical/Subtropical Forest,2.48734042,0.936657335
Tropical/Subtropical Forest,1.241032066,0.938390586
Tropical/Subtropical Forest,2.632023215,0.946767975
Tropical/Subtropical Forest,1.148124795,0.961956646
Tropical/Subtropical Forest,2.48734042,0.97114326
Tropical/Subtropical Forest,1.903089987,1
Tropical/Subtropical Forest,2.397940009,1
Tropical/Subtropical Forest,2.48734042,1
Tropical/Subtropical Forest,2.307190304,1.006160309
Tropical/Subtropical Forest,2.790050474,1.022222105
Tropical/Subtropical Forest,1.341147219,1.023186059
Tropical/Subtropical Forest,2.611014834,1.024622475
Tropical/Subtropical Forest,2.091918067,1.029963223
Tropical/Subtropical Forest,2.962211439,1.033323213
Tropical/Subtropical Forest,2.801632346,1.041392685
Tropical/Subtropical Forest,2.84509804,1.042050209
Tropical/Subtropical Forest,3.309984838,1.073107098
Tropical/Subtropical Forest,1.914569805,1.084320886
Tropical/Subtropical Forest,2.698970004,1.094005022
Tropical/Subtropical Forest,2.937852093,1.098268675
Tropical/Subtropical Forest,2.775124796,1.098643726
Tropical/Subtropical Forest,3.088136089,1.110786052
Tropical/Subtropical Forest,1.381958908,1.134978674
Tropical/Subtropical Forest,3.063833554,1.158864857
Tropical/Subtropical Forest,1.463844844,1.171396138
Tropical/Subtropical Forest,2.45591024,1.187520721
Tropical/Subtropical Forest,2.632052167,1.193124598
Tropical/Subtropical Forest,2.84509804,1.196294645
Tropical/Subtropical Forest,2.331022171,1.198657087
Tropical/Subtropical Forest,2.632052167,1.198657087
Tropical/Subtropical Forest,2.331022171,1.201397124
Tropical/Subtropical Forest,3.467361417,1.206376063
Tropical/Subtropical Forest,2.632052167,1.206825876
Tropical/Subtropical Forest,2.45591024,1.212187604
Tropical/Subtropical Forest,2.632052167,1.217483944
Tropical/Subtropical Forest,3.367976785,1.229639187
Tropical/Subtropical Forest,2.602059991,1.23768733
Tropical/Subtropical Forest,2.790050474,1.238882089
Tropical/Subtropical Forest,3.477121255,1.24096504
Tropical/Subtropical Forest,3.318758763,1.243038049
Tropical/Subtropical Forest,2.889301703,1.249198357
Tropical/Subtropical Forest,2.632052167,1.252853031
Tropical/Subtropical Forest,2.903089987,1.253257214
Tropical/Subtropical Forest,2.973897197,1.267171728
Tropical/Subtropical Forest,3.068514641,1.267171728
Tropical/Subtropical Forest,3.467361417,1.267171728
Tropical/Subtropical Forest,2.916453949,1.278753601
Tropical/Subtropical Forest,2.713910354,1.280654236
Tropical/Subtropical Forest,3.099795701,1.28254659
Tropical/Subtropical Forest,3.903089987,1.28254659
Tropical/Subtropical Forest,2.167739185,1.285235729
Tropical/Subtropical Forest,2.716003344,1.291886616
Tropical/Subtropical Forest,2.611014834,1.2955671
Tropical/Subtropical Forest,3.477121255,1.297395711
Tropical/Subtropical Forest,3.318758763,1.301029996
Tropical/Subtropical Forest,2.726319612,1.309984838
Tropical/Subtropical Forest,3.08517161,1.311753861
Tropical/Subtropical Forest,2.977723605,1.315270435
Tropical/Subtropical Forest,3.265211028,1.315270435
Tropical/Subtropical Forest,3,1.317018101
Tropical/Subtropical Forest,2.977723605,1.325652471
Tropical/Subtropical Forest,3,1.330751877
Tropical/Subtropical Forest,3.405118593,1.33243846
Tropical/Subtropical Forest,3.574031268,1.334118518
Tropical/Subtropical Forest,2.84509804,1.334956116
Tropical/Subtropical Forest,2.734399743,1.337459261
Tropical/Subtropical Forest,3.010723865,1.355387658
Tropical/Subtropical Forest,3.012234456,1.359021943
Tropical/Subtropical Forest,2.632052167,1.36361198
Tropical/Subtropical Forest,3.478325956,1.369525074
Tropical/Subtropical Forest,3.217483944,1.380060419
Tropical/Subtropical Forest,3.188325715,1.385350881
Tropical/Subtropical Forest,2.989004616,1.386201605
Tropical/Subtropical Forest,3.386201605,1.387686374
Tropical/Subtropical Forest,3.36486355,1.38975656
Tropical/Subtropical Forest,2.713210443,1.391376239
Tropical/Subtropical Forest,2.701332446,1.395937645
Tropical/Subtropical Forest,3.263241435,1.40936947
Tropical/Subtropical Forest,2.809071752,1.440515521
Tropical/Subtropical Forest,3.477121255,1.444227016
Tropical/Subtropical Forest,3.028028724,1.449606946
Tropical/Subtropical Forest,3.309984838,1.467361417
Tropical/Subtropical Forest,3.265211028,1.472268752
Tropical/Subtropical Forest,2.808270779,1.47385177
Tropical/Subtropical Forest,3.367976785,1.477121255
Tropical/Subtropical Forest,2.884606581,1.486749175
Tropical/Subtropical Forest,3.544068044,1.489020478
Tropical/Subtropical Forest,2.958245252,1.491361694
Tropical/Subtropical Forest,3.286306739,1.492527586
Tropical/Subtropical Forest,3.176091259,1.494850022
Tropical/Subtropical Forest,3.383216752,1.497160104
Tropical/Subtropical Forest,3,1.498310554
Tropical/Subtropical Forest,3.395035018,1.502882117
Tropical/Subtropical Forest,3.461148229,1.503541017
Tropical/Subtropical Forest,3.055269089,1.510927817
Tropical/Subtropical Forest,3.456112874,1.512995511
Tropical/Subtropical Forest,3.461148229,1.515122889
Tropical/Subtropical Forest,3.091080469,1.522878745
Tropical/Subtropical Forest,3.176091259,1.523963127
Tropical/Subtropical Forest,3.113943352,1.531478917
Tropical/Subtropical Forest,2.977723605,1.540954809
Tropical/Subtropical Forest,3.263241435,1.548184611
Tropical/Subtropical Forest,3.185636577,1.550228353
Tropical/Subtropical Forest,3.230448921,1.55428721
Tropical/Subtropical Forest,2.899743728,1.558708571
Tropical/Subtropical Forest,3.499457964,1.56722248
Tropical/Subtropical Forest,3.592916612,1.579783597
Tropical/Subtropical Forest,3.68797462,1.58546073
Tropical/Subtropical Forest,3.483111618,1.588402442
Tropical/Subtropical Forest,3.653212514,1.595679895
Tropical/Subtropical Forest,3.477121255,1.600782374
Tropical/Subtropical Forest,3.102662342,1.608347715
Tropical/Subtropical Forest,3.395035018,1.614545703
Tropical/Subtropical Forest,3.981516594,1.615423953
Tropical/Subtropical Forest,2.860338007,1.618466492
Tropical/Subtropical Forest,3.383216752,1.640150041
Tropical/Subtropical Forest,3.309984838,1.659599312
Tropical/Subtropical Forest,3.153814864,1.674401813
Tropical/Subtropical Forest,3.228314792,1.67516709
Tropical/Subtropical Forest,3.790050474,1.678973376
Tropical/Subtropical Forest,2.946124619,1.680267508
Tropical/Subtropical Forest,3.124938737,1.68871637
Tropical/Subtropical Forest,3.68797462,1.693873447
Tropical/Subtropical Forest,3,1.698970004
Tropical/Subtropical Forest,3.113943352,1.698970004
Tropical/Subtropical Forest,3.68797462,1.703291378
Tropical/Subtropical Forest,3.244538204,1.705436047
Tropical/Subtropical Forest,3.259275248,1.705436047
Tropical/Subtropical Forest,4.12764463,1.713210443
Tropical/Subtropical Forest,3.063917423,1.714224946
Tropical/Subtropical Forest,3.578830151,1.715306801
Tropical/Subtropical Forest,3.309984838,1.725639433
Tropical/Subtropical Forest,3.225309282,1.729704621
Tropical/Subtropical Forest,3.68797462,1.73506635
Tropical/Subtropical Forest,3.544068044,1.741020213
Tropical/Subtropical Forest,3.68797462,1.746893557
Tropical/Subtropical Forest,3.653212514,1.753768124
Tropical/Subtropical Forest,3.176091259,1.765916794
Tropical/Subtropical Forest,3.335792102,1.773298748
Tropical/Subtropical Forest,3.034762106,1.785650098
Tropical/Subtropical Forest,3.483111618,1.789063387
Tropical/Subtropical Forest,3.461148229,1.790478688
Tropical/Subtropical Forest,3.096910013,1.803912113
Tropical/Subtropical Forest,3.592916612,1.805047524
Tropical/Subtropical Forest,3.143981615,1.806739446
Tropical/Subtropical Forest,3.706148589,1.816042341
Tropical/Subtropical Forest,3.119475841,1.829008781
Tropical/Subtropical Forest,3.68797462,1.8309093
Tropical/Subtropical Forest,3.765916794,1.834102656
Tropical/Subtropical Forest,3.034762106,1.85023768
Tropical/Subtropical Forest,3.813469788,1.852784869
Tropical/Subtropical Forest,3.834632606,1.854306042
Tropical/Subtropical Forest,3.653212514,1.85682955
Tropical/Subtropical Forest,3.425968732,1.857332496
Tropical/Subtropical Forest,3.306425028,1.876025291
Tropical/Subtropical Forest,3.733734783,1.899273187
Tropical/Subtropical Forest,3.753330221,1.899273187
Tropical/Subtropical Forest,3.556302501,1.904445041
Tropical/Subtropical Forest,3.753008215,1.912930242
Tropical/Subtropical Forest,3.22184875,1.942008053
